наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Футболка для мальчика 8-12;"Состав: хлопок 100%; Цвет: синий/серый/голубой; Ткань: кулирка.  Замеры данной модели: размер 8: спинка- 50см, ширина- 33см; размер 9: спинка- 53см, ширина- 35см; размер 10: спинка- 55см, ширина- 37см; размер 11: спинка- 56см, ширина- 39см;  размер 12: спинка- 59см, ширина- 41см.";96,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0802;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0802-330x330.jpg;"8;9;10;11;12"
Туника для девочки с пайетками 8-12 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: розовый, Париж; Ткань: кулир с лайкрой. Маломерят на 2 рамера. Пайетки-перевёртыши меняют цвет.";280,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0419;http://vasilek-omsk.ru/image/cache/data/Turki/TR0419-330x330.jpg;10
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.синий, Porshe; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0412;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0412-330x330.jpg;42 (рост 128)
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.серый, Football; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0408;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0408-330x330.jpg;"42 (рост 128);44 (рост 134)"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.синий, Supreme; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0407;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0407-330x330.jpg;44 (рост 134)
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.серый, Supreme; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0406;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0406-330x330.jpg;42 (рост 128)
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: кобальт, Supreme; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0404;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0404-330x330.jpg;42 (рост 128)
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.синий, UFC; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0403;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0403-330x330.jpg;"40 (рост 122);42 (рост 128)"
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: т.серый, UFC; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0402;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0402-330x330.jpg;38 (рост 116)
Брюки для мальчика;"Состав: хлопок 95%, ПЭ 5%; Цвет: св.серый, UFC; Ткань: тринитка.";198,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/CH0401;http://vasilek-omsk.ru/image/cache/data/CHINA/CH0401-330x330.jpg;44 (рост 134)
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: розовый, кошка; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0801;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0801-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: малиновый, кошка; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0800;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0800-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: сиреневый, кошка; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0799;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0799-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: малиновый, кошка; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0798;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0798-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: жёлтый, кошка; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0797;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0797-330x330.jpg;"3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: розовый, кошка; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0796;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0796-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: малиновый, леопардик; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0795;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0795-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: розовый, леопардик; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0794;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0794-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: малиновый, очки; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0793;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0793-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: сиреневый, очки; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0792;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0792-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: розовый, очки; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0791;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0791-330x330.jpg;"1;2;3;4"
Кофта для девочки 1-4;"Состав: хлопок 100%; Цвет: жёлтый, очки; Ткань: футер петельчатый.  Замеры данной модели:  размер 1: спинка- 33, ширина- 29, рукав- 36см;  размер 2: спинка- 35, ширина- 30, рукав- 37см;  размер 3: спинка- 37, ширина- 31, рукав- 38см;  размер 4: спинка- 39, ширина- 34, рукав- 40см.";170,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0790;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0790-330x330.jpg;"1;2;3;4"
Носки женские Омские;"Состав: хлопок 80%, лайкра 15%; Цвет: микс; Состав: хлопок 50%, бамбук 45%,  эластан 5%.  Размер универс. 36-41.";21,00;13;http://vasilek-omsk.ru/Noski/NZ0015;http://vasilek-omsk.ru/image/cache/data/NOSKY/zhenskie/NZ0015-330x330.jpg;
Футболка для мальчика 1-4;"Состав: хлопок 100%; Цвет: синий, заяц; Ткань: кулир. Качество плотное.";75,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0789;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0789-330x330.jpg;"1;2;3;4"
Футболка для мальчика 1-4;"Состав: хлопок 100%; Цвет: т.синий, заяц; Ткань: кулир. Качество плотное.";75,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0788;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0788-330x330.jpg;"1;2;4"
Футболка для мальчика 1-4;"Состав: хлопок 100%; Цвет: белый, заяц; Ткань: кулир. Качество плотное.";75,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0787;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0787-330x330.jpg;"1;2;3;4"
Футболка для мальчика 1-4;"Состав: хлопок 100%; Цвет: хаки, заяц; Ткань: кулир. Качество плотное.";75,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/UZ0786;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0786-330x330.jpg;"1;2;3;4"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: ментоловый, кошка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0391;http://vasilek-omsk.ru/image/cache/data/Turki/TR0391-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: кремовый, кошка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0390;http://vasilek-omsk.ru/image/cache/data/Turki/TR0390-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: белый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0411;http://vasilek-omsk.ru/image/cache/data/Turki/TR0411-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: ментоловый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0410;http://vasilek-omsk.ru/image/cache/data/Turki/TR0410-330x330.jpg;"2;4;6"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: серый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0409;http://vasilek-omsk.ru/image/cache/data/Turki/TR0409-330x330.jpg;"2;4;6"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: кремовый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0408;http://vasilek-omsk.ru/image/cache/data/Turki/TR0408-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: розовый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0407;http://vasilek-omsk.ru/image/cache/data/Turki/TR0407-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: персиковый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0406;http://vasilek-omsk.ru/image/cache/data/Turki/TR0406-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: малиновый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0405;http://vasilek-omsk.ru/image/cache/data/Turki/TR0405-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: коралловый, звезда; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0404;http://vasilek-omsk.ru/image/cache/data/Turki/TR0404-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: белый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0418;http://vasilek-omsk.ru/image/cache/data/Turki/TR0418-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: серый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0417;http://vasilek-omsk.ru/image/cache/data/Turki/TR0417-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: белый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0415;http://vasilek-omsk.ru/image/cache/data/Turki/TR0415-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: ментоловый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0414;http://vasilek-omsk.ru/image/cache/data/Turki/TR0414-330x330.jpg;"2;4"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: кремовый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: спинка- 36см, ширина- 25см;  размер 4: спинка- 38см, ширина- 27см;  размер 6: спинка- 42см, ширина- 30см;  размер 8: спинка- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0413;http://vasilek-omsk.ru/image/cache/data/Turki/TR0413-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: серый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0412;http://vasilek-omsk.ru/image/cache/data/Turki/TR0412-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: персиковый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0403;http://vasilek-omsk.ru/image/cache/data/Turki/TR0403-330x330.jpg;"2;4;6;8"
Футболка для девочки 2-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: малиновый, бабочка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 2: длина- 36см, ширина- 25см;  размер 4: длина- 38см, ширина- 27см;  размер 6: длина- 42см, ширина- 30см;  размер 8: длина- 44см, ширина- 32см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0402;http://vasilek-omsk.ru/image/cache/data/Turki/TR0402-330x330.jpg;"2;6"
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: розовый, сердце; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0401;http://vasilek-omsk.ru/image/cache/data/Turki/TR0401-330x330.jpg;4
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: белый, сердце; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0400;http://vasilek-omsk.ru/image/cache/data/Turki/TR0400-330x330.jpg;"4;5;6"
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: красный, кошка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0397;http://vasilek-omsk.ru/image/cache/data/Turki/TR0397-330x330.jpg;"4;6;7;8"
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: розовый, кошка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0396;http://vasilek-omsk.ru/image/cache/data/Turki/TR0396-330x330.jpg;4
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: жёлтый, кошка; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0395;http://vasilek-omsk.ru/image/cache/data/Turki/TR0395-330x330.jpg;4
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: красный, птица; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0394;http://vasilek-omsk.ru/image/cache/data/Turki/TR0394-330x330.jpg;"4;6;7"
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: красный, сова; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0393;http://vasilek-omsk.ru/image/cache/data/Turki/TR0393-330x330.jpg;"4;5;6;7;8"
Футболка для девочки 4-8 Турция;"Состав: хлопок 95%, лайкра 5%; Цвет: персиковый, сова; Ткань: кулир с лайкрой. Маломерят. Пайетки-перевёртыши меняют цвет.  Замеры данной модели:  размер 4: длина- 38см, ширина- 24см;  размер 5: длина- 39см, ширина- 25см;  размер 6: длина- 40см, ширина- 26см;  размер 7: длина- 44см, ширина- 27см;  размер 8: длина- 45см, ширина- 28см.";256,00;13;http://vasilek-omsk.ru/devochki-odezhda/TR0392;http://vasilek-omsk.ru/image/cache/data/Turki/TR0392-330x330.jpg;"4;5;6;7;8"
Шорты Зайчонок 5-8;"Состав: хлопок 100%; Цвет: т.синий, бобёр; Ткань: кулирка.  Замеры данной модели: размер 5: длина- 28, обхват бедер- 35см; размер 6: длина- 30, обхват бедер- 36см; размер 7: длина- 32, обхват бедер- 37см; размер 8: длина- 35, обхват бедер- 41см.";98,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/Z0102;http://vasilek-omsk.ru/image/cache/data/Zaychonok/Z0102-330x330.jpg;8
Шорты Зайчонок 5-8;"Состав: хлопок 100%; Цвет: оранжевый, жук; Ткань: кулирка.  Замеры данной модели: размер 5: длина- 28, обхват бедер- 35см; размер 6: длина- 30, обхват бедер- 36см; размер 7: длина- 32, обхват бедер- 37см; размер 8: длина- 35, обхват бедер- 41см.";98,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/Z0101;http://vasilek-omsk.ru/image/cache/data/Zaychonok/Z0101-330x330.jpg;"5;6;7;8"
Шорты Зайчонок 5-8;"Состав: хлопок 100%; Цвет: голубой, собака; Ткань: кулирка.  Замеры данной модели: размер 5: длина- 28, обхват бедер- 35см; размер 6: длина- 30, обхват бедер- 36см; размер 7: длина- 32, обхват бедер- 37см; размер 8: длина- 35, обхват бедер- 41см.";98,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/Z0100;http://vasilek-omsk.ru/image/cache/data/Zaychonok/Z0100-330x330.jpg;"5;6;7;8"
Шорты Зайчонок 5-8;"Состав: хлопок 100%; Цвет: серый, бобёр; Ткань: кулирка.  Замеры данной модели: размер 5: длина- 28, обхват бедер- 35см; размер 6: длина- 30, обхват бедер- 36см; размер 7: длина- 32, обхват бедер- 37см; размер 8: длина- 35, обхват бедер- 41см.";98,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/Z0099;http://vasilek-omsk.ru/image/cache/data/Zaychonok/Z0099-330x330.jpg;8
Шорты Зайчонок 5-8;"Состав: хлопок 100%; Цвет: жёлтый, бобер; Ткань: кулирка.  Замеры данной модели: размер 5: длина- 28, обхват бедер- 35см; размер 6: длина- 30, обхват бедер- 36см; размер 7: длина- 32, обхват бедер- 37см; размер 8: длина- 35, обхват бедер- 41см.";98,00;13;http://vasilek-omsk.ru/Detskaya-od-malchiki/Z0098;http://vasilek-omsk.ru/image/cache/data/Zaychonok/Z0098-330x330.jpg;"5;6;7;8"
